" The customer does not exist in the system anymore.","Stranka ne obstaja več v sistemu"
"Selected default display currency is not available in allowed currencies.","Izbrane privzete valute za prikaz ni na voljo med dovoljenimi valutami."
"Selected default display currency is not available in installed currencies.","Izbrane privzete valute za prikaz ni na voljo med nameščenimi valutami."
"Self-assigned roles cannot be deleted.","Samo-dodeljena vloga ne more biti odstranjena."
"Sender","Pošiljatelj"
"Separate Email","Ločena E-pošta"
"Shipment #%s comment added","Dokumentu o dostavi #%s je bil dodan komentar"
"Shipment #%s created","Dokument o dostavi #%s je bil ustvarjen"
"Shipment Comments","Komentarji pošiljke"
"Shipment History","Zgodovina pošiljke"
"Shipments","Pošiljke"
"Shipping","Dostava"
"Shipping Address","Naslov dostave"
"Shipping Address: ","Naslov dostave:"
"Shipping Origin","Izvor dostave"
"Shipping Price","Cena dostave"
"Shipping address selection is not applicable","Izbor naslova dostave ni mogoče uporabljati."
"Shipping method must be specified.","Način dostave mora biti določen."
"Shipping method selection is not applicable","Izbor načina dostave ni mogoče uporabljati."
"Shopping Cart","Nakupovalna košarica"
"Shopping Cart Price Rules","Pravila cen nakupovalne košarice"
"Shopping Cart from %s","Nakupovalna košarica od %s"
"Show By","Prikaži po"
"Show Report For","Prikaži poročilo za"
"Show Reviews","Prikaži mnenja"
"Sitemap Information","Podatki zemljevida strani"
"Size for %s","Velikost za %s"
"Skip Category Selection","Preskoči izbiro kategorije"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","Nekateri izdelki v tem naročilu imajo drugačen tip računa in dostave. Dokument o dostavi lahko ustvarite šele, ko bo izdelan račun."
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.","Nekateri naročeni izdelki ne obstajajo več v katalogu in bodo odstranjeni, če boste poskušali urejati naročilo."
"Sorry, this feature is coming soon...","Žal, ta funkcija še ni na voljo ..."
"Sort Order","Vrstni red"
"Specific Countries","Določene države"
"Specified","Določeno"
"Specified profile does not exist.","Navedeni profil ne obstaja."
"Spreadsheet Name:","Ime preglednice:"
"Start Date","Začetni datum"
"Start/Reset Validation...","Začni/ponastavi validacijo..."
"Starting profile execution, please wait...","Začetek obdelave profila, prosimo počakajte ... "
"State/Province:","Zvezna država/ provinca"
"Static Blocks","Statični bloki"
"Status","Stanje"
"Status:","Stanje:"
"Stock Quantity:","Količina zaloge:"
"Stock notification was saved.","Obvestilo o zalogi je shranjeno."
"Store","Trgovina"
"Store Email Addresses Section","Oddelek elektronskih naslovov trgovine"
"Store View","Pogled trgovine"
"Store:","Trgovina:"
"Stores","Trgovine"
"Subject","Predmet"
"Submit","Pošlji"
"Subpackage cannot be conflicting.","Podpaket ne more biti nasprotujoč."
"Subtotal","Vmesni seštevek"
"Switch/Solo card issue number: %s","Switch/Solo številka izdaje kartice: %s"
"Switch/Solo card start Date: %s/%s","Switch/Solo datum izdaje: %s/%s"
"Switch/Solo/Maestro Only","Izključno Switch/Solo/Maestro"
"Switch/Solo/Maestro(UK Domestic) Only","Izključno Switch/Solo/Maestro(UK Domestic)"
"Switch/Solo/Maestro(UK Domestic) card issue number: %s","Switch/Solo/Maestro(UK Domestic) številka izdaje kartice: %s"
"Switch/Solo/Maestro(UK Domestic) card start Date: %s/%s","Switch/Solo/Maestro(UK Domestic) datum izdaje: %s/%s"
"System","Sistem"
"System Section","Oddelek sistema"
"Tags","Oznake"
"Target","Cilj"
"Target Path","Pot cilja"
"Tax","Davek"
"Tb","Tb"
"Template","Predloga"
"Template Content","Vsebina predloge"
"Template Information","Podatki predloge"
"Template Name","Ime predloge"
"Template Styles","Stili predloge"
"Template Subject","Predmet predloge"
"Template Type","Tip predloge"
"Temporary (302)","Začasno (302)"
"Terms and Conditions","Pogoji in pravila"
"Text","Besedilo"
"The Catalog Rewrites were refreshed.","Pravila kataloga so osvežena."
"The CatalogInventory Stock Status has been rebuilt.","Stanje zaloge kataloga je bilo obnovljeno. "
"The Comment Text field cannot be empty.","Polje za besedilo komentarja ne more biti prazno."
"The Flat Catalog Product was rebuilt","Katalog nepovezanih produktov je bil obnovljen."
"The JavaScript/CSS cache has been cleaned.","Predpomnilnik JavaScript/CSS je bil očiščen."
"The JavaScript/CSS cache has been cleared.","Predpolnilnik JavaScript/CSS je bil izpraznjen."
"The Layered Navigation indexing has been queued.","Indeksiranje večplastne navigacije je bilo postavljeno v čakalno vrsto."
"The Layered Navigation indexing queue has been canceled.","Čakalna vrsta indeksiranja večplastne navigacije je bila preklicana."
"The Layered Navigation indices were refreshed.","Indeksi večplastne navigacije so osveženi."
"The Layered Navigation process has been queued to be killed.","Postopek večplastne navigacije je bil postavljen v čakalno vrsto za zapiranje."
"The Magento cache storage has been flushed.","Magento shramba predpomnilnika je bila spraznjena."
"The URL Rewrite has been deleted.","URL pravila so bila odstranjena."
"The URL Rewrite has been saved.","URL pravila so bila shranjena."
"The account has been saved.","Račun je bil shranjen."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","Arhiv je lahko razširjen z <a href=""%s"">%s</a> v Windows sistemu"
"The attribute set has been removed.","Skupina atributov je bila odstranjena."
"The backup has been created.","Varnostna kopija je bila ustvarjena."
"The billing agreement has been canceled.","Pogodba o plačevanju je bila preklicana."
"The billing agreement has been deleted.","Pogodba o plačevanju je bila odstranjena."
"The cache storage has been flushed.","Shramba predpomnilnika je bila izpraznejna."
"The card has failed verification with the issuer bank.","Potrjevanje kartice ni uspelo pri banki izdajateljici."
"The carrier needs to be specified.","Prevoznik mora biti naveden."
"The catalog index has been rebuilt.","Indeks kataloga je bil obnovljen."
"The catalog rewrites have been refreshed.","Pravila kataloga so bila osvežena."
"The configuration has been saved.","Konfiguracija je bila shranjena."
"The credit memo has been canceled.","Dobropis je bil preklican."
"The credit memo has been created.","Dobropis je bil ustvarjen."
"The credit memo has been voided.","Dobropis je bil razveljavljen."
"The custom variable has been deleted.","Spremenljivka po meri je bila odstranjena."
"The custom variable has been saved.","Spremenljivka po meri je bila shranjena."
"The customer has been deleted.","Stranka je bila odstranjena."
"The customer has been saved.","Stranka je bila shranjena."
"The design change has been deleted.","Oblikovna sprememba je bila odstranjena."
"The design change has been saved.","Oblikovna sprememba je bila shranjena."
"The email address is empty.","Elektronski naslov je prazen."
"The email template has been deleted.","Predloga elektronske pošte je bila odstranjena."
"The email template has been saved.","Predloga elektronske pošte je bila shranjena."
"The flat catalog category has been rebuilt.","Nepovezane kategorije kataloga so bile obnovljene."
"The group node name must be specified with field node name.","Ime skupine vozlišča mora biti določeno z imenom polja vozlišča."
"The image cache was cleaned.","Predpomnilnik slik je bil očiščen."
"The image cache was cleared.","Predpomnilnik slik je bil izpraznjen."
"The information in this tab has been changed.","Podatek v tem zavihku je bil spremenjen."
"The invoice and shipment have been created.","Račun in podatki o dostavi so bili ustvarjeni."
"The invoice has been canceled.","Račun je bil preklican."
"The invoice has been captured.","Račun je bil zajet."
"The invoice has been created.","Račun je bil ustvarjen."
"The invoice has been voided.","Račun je bil razveljavljen."
"The invoice no longer exists.","Račun ne obstaja več."
"The order does not allow creating an invoice.","Naročilo ne dovoli kreirati računa."
"The order no longer exists.","Naročilo ne obstaja več."
"The poll has been deleted.","Anketa je bila odstranjena."
"The poll has been saved.","Anketa je bila shranjena."
"The profile has been deleted.","Profil je bil odstranjen."
"The profile has been saved.","Profil je bil shranjen."
"The profile has been updated.","Profil je bil posodobljen."
"The profile has no changes.","Profil nima sprememb."
"The rating has been deleted.","Ocena je odstranjena."
"The rating has been saved.","Ocena je shranjena."
"The role has been deleted.","Vloga je bila odstranjena."
"The role has been saved.","Vloga je bila shranjena."
"The role has been successfully saved.","Vloga je bila uspešno shranjena."
"The search index has been rebuilt.","Indeks iskanja je bil obnovljen."
"The shipment has been created.","Podatki o dostavi so ustvarjeni."
"The shipment has been sent.","Podatki o dostavi so bili poslani."
"The tag has been deleted.","Oznaka je bila odstranjena."
"The tag has been saved.","Oznaka je bila shranjena."
"The user has been deleted.","Uporabnik je bil odstranjen."
"The user has been saved.","Uporabnik je bil shranjen."
"Themes JavaScript and CSS files combined to one file.","Teme JavaScript in CSS datotek so združene v eno datoteko."
"There has been wrong payment information submitted or time limit has expired. Please, try again.","Posredovan je bil napačen podatek o plačilu ali pa je potekel čas. Prosimo, poskusite znova."
"There is an error in one of the option rows.","V eni izmed vrstic možnosti je napaka."
"This Account is","Ta račun je"
"This Email template no longer exists.","Ta predloga e-pošte ne obstaja več."
"This Role no longer exists","Ta vloga ne obstaja več."
"This Role no longer exists.","Ta vloga ne obstaja več."
"This account is","Ta račun je"
"This account is inactive.","Ta račun je neaktiven."
"This attribute set does not have attributes which we can use for configurable product","Skupina atributov nima atributov, ki bi jih lahko uporabili za nastavljive izdelke. "
"This attribute shares the same value in all the stores","Ta atribut deli enako vrednost v vseh trgovinah."
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","To je testna trgovina. Naročila, poslana preko te trgovine ne bodo upoštevana in izpolnjena."
"This is a required field.","To je zahtevano polje."
"This product is currently disabled.","Ta izdelek je trenutno onemogočen."
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","To poročilo je odvisno od konfiguracije časovnega pasu. Ko je časovni pas spremenjen, je potrebno osvežiti statistiko celotnega obdobja trajanja."
"This section is not allowed.","Ta oddelek ni dovoljen."
"This tab contains invalid data. Please solve the problem before saving.","Ta zavihek vsebuje neveljavne podatke. Prosimo, odpravite težavo pred shranjevanjem. "
"This user no longer exists.","Ta uporabnik ne obstaja več."
"Thumbnail","Predogledna slika"
"Time","Čas"
"Time selection:","Izbira časa:"
"Time:","Čas:"
"To","Za"
"Toggle Editor","Preklopi urejevalnik"
"Tools","Orodja"
"Top 5 Search Terms","Najpogostejših 5 iskalnih izrazov"
"Total","Skupaj"
"Total %d records found","Skupaj najdeno %d zapisov"
"Total Invoiced","Skupaj zaračunano"
"Total Order Amount","Skupaj znesek naročil"
"Total Refunded","Skupaj povrnjeno"
"Total of %d record(s) have been deleted.","Skupaj %d zapisov je bilo odstranjenih."
"Total of %d record(s) have been updated.","Skupaj %d zapisov je bilo posodobljenih."
"Track Order","Sledenje naročilu"
"Track this shipment","Sledi tej pošiljki."
"Tracking number %s for %s assigned","Dodeljena je številka sledenja %s za %s "
"Tracking number cannot be empty.","Številka sledenja ne more biti prazna."
"Transaction Data","Podatki o transakciji"
"Transaction Details","Podrobnosti transakcije"
"Transaction ID","ID transakacije"
"Transaction Type","Tip transakcije"
"Transactional Emails","Transakcijska E-pošta"
"Transactions","Transakcije"
"Type","Tip"
"Type:","Tip:"
"URL Rewrite","URL pravila"
"URL Rewrite Information","Podatki URL pravil"
"URL Rewrite Management","Urejanje URL pravil"
"Unable to cancel the credit memo.","Ne morem preklicati dobropisa."
"Unable to find a Email Template to delete.","Ne najdem predloge za e-pošto, da bi jo odstranil."
"Unable to find a poll to delete.","Ne najdem ankete, da bi jo odstranil."
"Unable to find a tag to delete.","Ne najdem oznake, da bi jo odstranil."
"Unable to find a user to delete.","Ne najdem uporabnika, da bi ga odstranil."
"Unable to initialize import model","Ne morem začeti z uvozom modela."
"Unable to refresh lifetime statistics.","Ne morem osvežiti statistike celotnega obdobja."
"Unable to refresh recent statistics.","Ne morem osvežiti nedavne statistike."
"Unable to save the cron expression.","Ne morem shraniti Cron izraza."
"Unable to save the invoice.","Ne morem shraniti računa."
"Unable to send the invoice email.","Ne morem poslati računa po elektronski pošti."
"Unable to send the shipment email.","Ne morem poslati dokumenta s podatki o dostavi po elektronski pošti."
"Unable to void the credit memo.","Ne morem razveljaviti dobropisa."
"You have %s unread message(s).","Imate %s, ki so neprebrani."
"Try Magento Go for Free","Preizkusite Magento Go brezplačno"
"Unknown","Neznano"
"Unlimited","Neomejeno"
"Unselect All","Odznači vse"
"Unselect Visible","Odznači vidne"
"Update","Posodobi"
"Updated At","Posodobljeno ob"
"Upload File","Naloži datoteko"
"Upload Files","Naloži datoteke"
"Upload HTTP Error","Napaka HTTP nalaganja"
"Upload I/O Error","Napaka I/O nalaganja"
"Upload Security Error","Napaka pri varnostnem nalaganju"
"Upload import file","Uvozi naloženo datoteko"
"Use All Available Attributes","Uporabi vse atribute, ki so na voljo"
"Use Config Settings","Uporabi konfiguracijske nastavitve"
"Use Default","Uporabi privzeto"
"Use Default Value","Uporabi privzeto vrednost"
"Use Default Variable Values","Uporabi privzeto vrednost spremenljivke"
"Use Website","Uporabi spletno stran"
"Used Currently For","Trenutno uporabljano za"
"Used as Default For","Uporabljeno kot privzeto za"
"User","Uporabnik"
"User Email","Elektronska pošta uporabnika"
"User ID","ID uporabnika"
"User Info","Podatki uporabnika"
"User Information","Podatki uporabnika"
"User Name","Uporabniško ime"
"User Name is required field.","Ime uporabnika je zahtevano polje"
"User Name:","Ime uporabnika:"
"User Role","Uporabnikova vloga"
"User Roles","Uporabnikove vloge"
"User Roles Information","Podatki o uporabnikovih vlogah"
"User name","Ime uporabnika"
"Users","Uporabniki"
"Value","Vrednost"
"Value Delimiter:","Ločilo"
"Variable","Spremenljivka"
"Variable Code","Koda spremenljivke"
"Variable HTML Value","Vrednost HTML spremenljivke"
"Variable ID","ID spremenljivke"
"Variable Name","Ime spremenljivke"
"Variable Plain Value","Običajna vrednost spremenljivke"
"Verification Failed","Potrditev ni uspela."
"Verification Successful","Potrditev je uspela."
"Verification cannot be processed","Potrditev se ne more izvesti"
"View","Pogled"
"View Actions XML","Pogled XML aktivnosti"
"View Full Size","Poglej polno velikost"
"View Memo","Poglej obvestilo"
"View Memo for #%s","Poglej obvestilo #%s"
"View Shipment","Poglej pošiljko"
"View Statistics For","Poglej statistiko za"
"Visibility:","Vidnost:"
"Warning! Empty value can cause problems with CSV format.","Opozorilo! Prazna vrednost lahko povzroči težve s CSV formatom."
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Opozorilo!\r\nTa aktivnost bo odstranila tega uporabnika iz že dodeljene vloge\r\nAli ste prepričani?"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Opozorilo!\r\nTa aktivnost bo odstranila te uporabnike iz že dodeljenih vlog\r\nAli ste prepričani?"
"Warning: Please do not close the window during importing/exporting data","Opozorilo: Prosimo, ne zapirajte okna med uvozom/izvozom podatkov. "
"Watermark File for %s","Datoteka vodnega žiga za %s"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","Cenimo odziv naših trgovcev, zato prosimo<a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">izpolnite našo anketo</a> in nam tako predstavite dodatne funkcije, ki bi si jih želeli v Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Odstrani to obvestilo.</a>"
"We detected that your JavaScript seem to be disabled.","Zaznali smo, da je lahko vaš JavaScript onemogočen."
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","Ustvarjamo nove module in pripravljamo vedno nove funkcionalnosti za Magento. Zahvaljujemo se za vaše potrpljenje."
"Web Section","Oddelek spletne strani"
"Web Services","Spletna storitev"
"Web services","Spletne storitve"
"Website","Spletna stran"
"What is this?","Kaj je to ?"
"Wishlist Report","Poročilo seznama želja"
"Wrong billing agreement ID specified.","Naveden je napačen ID pogodbe o plačevanju."
"Wrong column format.","Napačen format stolpca."
"Wrong newsletter template.","Napačna predloga E-novic."
"Wrong tab configuration.","Napačna konfiguracija zavihka."
"Wrong tag was specified.","Navedena je napačna oznaka."
"Wrong transaction ID specified.","Naveden je napačen ID transakcije."
"XML","XML"
"YTD","YTD"
"Year","Leto"
"Yes","Da"
"Yes (301 Moved Permanently)","Da (301 trajno premaknjeno)"
"Yes (302 Found)","Da (302 najdeno )"
"Yes (only price with tax)","Da (samo cene z DDV)"
"You cannot delete your own account.","Ne morete zbrisati lastnega računa"
"You have","Imate"
"You have logged out.","Uspešno ste se odjavili."
"You have not enough permissions to use this functionality.","Nimate dovolj pooblastil za uporabo te funkcije."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","Imeti morate omogočen JavaScript v vašem brskalniku za uporabo funkcije te spletne strani."
"You need to specify order items.","Dodati morate izdelke naročila."
"Your answers contain duplicates.","Vaš odgovor vsebuje dvojnike."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","PHP nastavitve vašega strežnika vam ne dovoljujejo nalaganja več kot %s datotek  hkrati. Prosimo, spremenite vrednosti post_max_size (trenutno je %s) in upload_max_filesize (trenutno je %s) v php.ini če želite naložiti večje datoteke."
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Vaš spletni strežnik ni pravilno konfiguriran. Kot rezultat tega so konfiguracijske datoteke z občutljivo vsebino dostopne od zunaj. Prosimo, kontaktirajte vašega ponudnika gostovanja."
"Zip/Postal Code","Poštna številka"
"Zip/Postal Code:","Poštna številka:"
"[ deleted ]","[ odstranjeno ]"
"[GLOBAL]","[GLOBALNO]"
"[STORE VIEW]","[POGLED TRGOVINE]"
"[WEBSITE]","[SPLETNA STRAN]"
"b","b"
"close","zapri"
"critical","kritično"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","primer:""sitemap/"" ali ""/"" za osnovno pot (pot mora biti zapisljiva)"
"example: sitemap.xml","primer: sitemap.xml"
"from","od"
"images/logo.gif","images/logo.gif"
"items selected","izbrani izdelki"
"major","večje"
"minor","manjših"
"notice","obvestil"
"of %s pages","od %s strani"
"per page","na stran"
"store(%s) scope","Obseg trgovine(%s)"
"to","za"
"website(%s) scope","Obseg spletne strani(%s)"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} za uporabo v delovnem okolju ni priporočljivo določiti Base Unsecure URL / Base Secure URL. Močno priporočamo menjavo te vrednosti v vaši Magento administraciji <a href=""%s"">konfiguracija</a>."